Time,Backend,GPU_ID,VRAM_MB,Power_W,GPU_Util
1781678430.08,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678432.27,ROCM_SMI,GPU_0,7861.8,222.0,100.0
1781678434.46,ROCM_SMI,GPU_0,7861.8,224.0,100.0
1781678436.66,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678438.85,ROCM_SMI,GPU_0,7861.8,218.0,100.0
1781678441.04,ROCM_SMI,GPU_0,7861.8,223.0,100.0
1781678443.23,ROCM_SMI,GPU_0,7861.8,216.0,100.0
1781678445.43,ROCM_SMI,GPU_0,7861.8,217.0,100.0
1781678447.62,ROCM_SMI,GPU_0,7861.8,220.0,100.0
1781678449.81,ROCM_SMI,GPU_0,7861.8,218.0,100.0
1781678452.00,ROCM_SMI,GPU_0,7861.8,215.0,100.0
1781678454.19,ROCM_SMI,GPU_0,7861.8,210.0,100.0
1781678456.38,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678458.57,ROCM_SMI,GPU_0,7861.8,218.0,100.0
1781678460.76,ROCM_SMI,GPU_0,7861.8,219.0,100.0
1781678462.95,ROCM_SMI,GPU_0,7861.8,218.0,100.0
1781678465.14,ROCM_SMI,GPU_0,7861.8,219.0,100.0
