Time,Backend,GPU_ID,VRAM_MB,Power_W,GPU_Util
1781677882.96,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781677882.96,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781677882.96,ROCM_SMI,GPU_4,2456.8,130.0,100.0
1781677885.16,ROCM_SMI,GPU_1,2456.8,125.0,100.0
1781677885.16,ROCM_SMI,GPU_2,2456.8,129.0,74.0
1781677885.16,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677885.16,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781677887.35,ROCM_SMI,GPU_1,2456.8,130.0,100.0
1781677887.35,ROCM_SMI,GPU_2,2456.8,137.0,100.0
1781677887.35,ROCM_SMI,GPU_3,2456.8,139.0,100.0
1781677887.35,ROCM_SMI,GPU_4,2456.8,133.0,100.0
1781677889.55,ROCM_SMI,GPU_1,2456.8,131.0,100.0
1781677889.55,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677889.55,ROCM_SMI,GPU_3,2456.8,138.0,100.0
1781677889.55,ROCM_SMI,GPU_4,2456.8,135.0,100.0
1781677891.74,ROCM_SMI,GPU_1,2456.8,132.0,100.0
1781677891.74,ROCM_SMI,GPU_2,2456.8,136.0,100.0
1781677891.74,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781677891.74,ROCM_SMI,GPU_4,2456.8,134.0,100.0
1781677893.93,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677893.93,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781677893.93,ROCM_SMI,GPU_3,2456.8,132.0,100.0
1781677893.93,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781677896.13,ROCM_SMI,GPU_1,2456.8,127.0,100.0
1781677896.13,ROCM_SMI,GPU_2,2456.8,131.0,100.0
1781677896.13,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781677896.13,ROCM_SMI,GPU_4,2456.8,128.0,100.0
1781678012.28,ROCM_SMI,GPU_1,0.0,51.0,0.0
1781678012.28,ROCM_SMI,GPU_2,0.0,50.0,0.0
1781678012.28,ROCM_SMI,GPU_3,0.0,56.0,0.0
1781678012.28,ROCM_SMI,GPU_4,0.0,51.0,0.0
1781678014.47,ROCM_SMI,GPU_1,2456.8,122.0,100.0
1781678014.47,ROCM_SMI,GPU_2,2456.8,125.0,77.0
1781678014.47,ROCM_SMI,GPU_3,2456.8,126.0,100.0
1781678014.47,ROCM_SMI,GPU_4,2456.8,126.0,100.0
1781678016.67,ROCM_SMI,GPU_1,2456.8,124.0,100.0
1781678016.67,ROCM_SMI,GPU_2,2456.8,133.0,100.0
1781678016.67,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781678016.67,ROCM_SMI,GPU_4,2456.8,130.0,100.0
1781678018.86,ROCM_SMI,GPU_1,2456.8,129.0,100.0
1781678018.86,ROCM_SMI,GPU_2,2456.8,133.0,100.0
1781678018.86,ROCM_SMI,GPU_3,2456.8,134.0,100.0
1781678018.86,ROCM_SMI,GPU_4,2456.8,131.0,100.0
1781678021.05,ROCM_SMI,GPU_1,2456.8,128.0,100.0
1781678021.05,ROCM_SMI,GPU_2,2456.8,132.0,100.0
1781678021.05,ROCM_SMI,GPU_3,2456.8,133.0,100.0
1781678021.05,ROCM_SMI,GPU_4,2456.8,129.0,100.0
1781678023.24,ROCM_SMI,GPU_1,2456.8,124.0,100.0
1781678023.24,ROCM_SMI,GPU_2,2456.8,128.0,100.0
1781678023.24,ROCM_SMI,GPU_3,2456.8,129.0,100.0
1781678023.24,ROCM_SMI,GPU_4,2456.8,126.0,100.0
1781678025.43,ROCM_SMI,GPU_1,2456.8,124.0,100.0
1781678025.43,ROCM_SMI,GPU_2,2456.8,128.0,100.0
1781678025.43,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781678025.43,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781678027.62,ROCM_SMI,GPU_1,2456.8,125.0,100.0
1781678027.62,ROCM_SMI,GPU_2,2456.8,128.0,100.0
1781678027.62,ROCM_SMI,GPU_3,2456.8,130.0,100.0
1781678027.62,ROCM_SMI,GPU_4,2456.8,126.0,100.0
1781678029.82,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781678029.82,ROCM_SMI,GPU_2,2456.8,130.0,100.0
1781678029.82,ROCM_SMI,GPU_3,2456.8,131.0,100.0
1781678029.82,ROCM_SMI,GPU_4,2456.8,130.0,100.0
1781678032.01,ROCM_SMI,GPU_1,2456.8,125.0,100.0
1781678032.01,ROCM_SMI,GPU_2,2456.8,128.0,100.0
1781678032.01,ROCM_SMI,GPU_3,2456.8,129.0,100.0
1781678032.01,ROCM_SMI,GPU_4,2456.8,127.0,100.0
1781678034.20,ROCM_SMI,GPU_1,2456.8,124.0,100.0
1781678034.20,ROCM_SMI,GPU_2,2456.8,127.0,93.0
1781678034.20,ROCM_SMI,GPU_3,2456.8,129.0,100.0
1781678034.20,ROCM_SMI,GPU_4,2456.8,125.0,100.0
1781678036.40,ROCM_SMI,GPU_1,2456.8,126.0,100.0
1781678036.40,ROCM_SMI,GPU_2,2456.8,133.0,100.0
1781678036.40,ROCM_SMI,GPU_3,2456.8,135.0,100.0
1781678036.40,ROCM_SMI,GPU_4,2456.8,133.0,100.0
